date,Score,isPartial,ID,Timestamp,Source
2020-01-26,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-02-02,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-02-09,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-02-16,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-02-23,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-03-01,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-03-08,3,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-03-15,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-03-22,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-03-29,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-04-05,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-04-12,3,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-04-19,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-04-26,3,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-05-03,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-05-10,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-05-17,3,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-05-24,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-05-31,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-06-07,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-06-14,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-06-21,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-06-28,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-07-05,4,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-07-12,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-07-19,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-07-26,4,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-08-02,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-08-09,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-08-16,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-08-23,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-08-30,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-09-06,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-09-13,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-09-20,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-09-27,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-10-04,5,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-10-11,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-10-18,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-10-25,5,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-11-01,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-11-08,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-11-15,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-11-22,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-11-29,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-12-06,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-12-13,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-12-20,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2020-12-27,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-01-03,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-01-10,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-01-17,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-01-24,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-01-31,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-02-07,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-02-14,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-02-21,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-02-28,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-03-07,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-03-14,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-03-21,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-03-28,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-04-04,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-04-11,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-04-18,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-04-25,4,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-05-02,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-05-09,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-05-16,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-05-23,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-05-30,4,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-06-06,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-06-13,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-06-20,2,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-06-27,0,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-07-04,6,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-07-11,100,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-07-18,14,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-07-25,11,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-08-01,4,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-08-08,8,False,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
2021-08-15,13,True,XDB.DigitalBits,2021-08-21 13:27:52,Google Trends
